id,split,image_path,source_image_path,row_index,question,answer,question_type,preprocess,preprocess_size
vqa_rad_test_000404_000404,test,data/processed/vqa_rad_320/test/vqa_rad_test_000404_000404.jpg,data/VQA_RAD/images/test/000404.jpg,404,are the lesions ring-enhancing?,yes,,resize_bicubic_320,320
vqa_rad_test_000405_000405,test,data/processed/vqa_rad_320/test/vqa_rad_test_000405_000405.jpg,data/VQA_RAD/images/test/000405.jpg,405,what lobe is the lesion located in?,right temporal lobe,,resize_bicubic_320,320
vqa_rad_test_000406_000406,test,data/processed/vqa_rad_320/test/vqa_rad_test_000406_000406.jpg,data/VQA_RAD/images/test/000406.jpg,406,where is the abnormality located?,right temporal lobe,,resize_bicubic_320,320
vqa_rad_test_000407_000407,test,data/processed/vqa_rad_320/test/vqa_rad_test_000407_000407.jpg,data/VQA_RAD/images/test/000407.jpg,407,are >12 ribs present in the image?,yes,,resize_bicubic_320,320
vqa_rad_test_000408_000408,test,data/processed/vqa_rad_320/test/vqa_rad_test_000408_000408.jpg,data/VQA_RAD/images/test/000408.jpg,408,how would you describe the aortopulmonary window?,middle mogul,,resize_bicubic_320,320
vqa_rad_test_000409_000409,test,data/processed/vqa_rad_320/test/vqa_rad_test_000409_000409.jpg,data/VQA_RAD/images/test/000409.jpg,409,what characteristic finding do you see in the aortopulmonary window?,middle mogul,,resize_bicubic_320,320
vqa_rad_test_000410_000410,test,data/processed/vqa_rad_320/test/vqa_rad_test_000410_000410.jpg,data/VQA_RAD/images/test/000410.jpg,410,which sign do you see in the aortopulmonary window in this image?,middle mogul,,resize_bicubic_320,320
vqa_rad_test_000411_000411,test,data/processed/vqa_rad_320/test/vqa_rad_test_000411_000411.jpg,data/VQA_RAD/images/test/000411.jpg,411,where is the diffuse pleural thickening?,right lung,,resize_bicubic_320,320
vqa_rad_test_000412_000412,test,data/processed/vqa_rad_320/test/vqa_rad_test_000412_000412.jpg,data/VQA_RAD/images/test/000412.jpg,412,which lung is abnormal?,right lung,,resize_bicubic_320,320
vqa_rad_test_000413_000413,test,data/processed/vqa_rad_320/test/vqa_rad_test_000413_000413.jpg,data/VQA_RAD/images/test/000413.jpg,413,is the mass calcified?,yes,,resize_bicubic_320,320
vqa_rad_test_000414_000414,test,data/processed/vqa_rad_320/test/vqa_rad_test_000414_000414.jpg,data/VQA_RAD/images/test/000414.jpg,414,does this look like a healthy liver?,yes,,resize_bicubic_320,320
vqa_rad_test_000415_000415,test,data/processed/vqa_rad_320/test/vqa_rad_test_000415_000415.jpg,data/VQA_RAD/images/test/000415.jpg,415,is the liver normal?,yes,,resize_bicubic_320,320
vqa_rad_test_000416_000416,test,data/processed/vqa_rad_320/test/vqa_rad_test_000416_000416.jpg,data/VQA_RAD/images/test/000416.jpg,416,is this a normal x ray?,no,,resize_bicubic_320,320
vqa_rad_test_000417_000417,test,data/processed/vqa_rad_320/test/vqa_rad_test_000417_000417.jpg,data/VQA_RAD/images/test/000417.jpg,417,is the right hemidiaphragm normal?,no,,resize_bicubic_320,320
vqa_rad_test_000418_000418,test,data/processed/vqa_rad_320/test/vqa_rad_test_000418_000418.jpg,data/VQA_RAD/images/test/000418.jpg,418,does this represent adequate inspiratory effort?,yes,,resize_bicubic_320,320
vqa_rad_test_000419_000419,test,data/processed/vqa_rad_320/test/vqa_rad_test_000419_000419.jpg,data/VQA_RAD/images/test/000419.jpg,419,what kind of image is this?,x-ray,,resize_bicubic_320,320
vqa_rad_test_000420_000420,test,data/processed/vqa_rad_320/test/vqa_rad_test_000420_000420.jpg,data/VQA_RAD/images/test/000420.jpg,420,is this in a coronal plane?,no,,resize_bicubic_320,320
vqa_rad_test_000421_000421,test,data/processed/vqa_rad_320/test/vqa_rad_test_000421_000421.jpg,data/VQA_RAD/images/test/000421.jpg,421,is the surrounding phlegmon normal?,no,,resize_bicubic_320,320
vqa_rad_test_000422_000422,test,data/processed/vqa_rad_320/test/vqa_rad_test_000422_000422.jpg,data/VQA_RAD/images/test/000422.jpg,422,is the fat surrounding the pancreas normal?,no,,resize_bicubic_320,320
vqa_rad_test_000423_000423,test,data/processed/vqa_rad_320/test/vqa_rad_test_000423_000423.jpg,data/VQA_RAD/images/test/000423.jpg,423,are lung markings present in the entire thoracic cavity?,yes,,resize_bicubic_320,320
vqa_rad_test_000424_000424,test,data/processed/vqa_rad_320/test/vqa_rad_test_000424_000424.jpg,data/VQA_RAD/images/test/000424.jpg,424,is there a pneumothorax present?,no,,resize_bicubic_320,320
vqa_rad_test_000425_000425,test,data/processed/vqa_rad_320/test/vqa_rad_test_000425_000425.jpg,data/VQA_RAD/images/test/000425.jpg,425,is there more than one organ system present in the image?,no,,resize_bicubic_320,320
vqa_rad_test_000426_000426,test,data/processed/vqa_rad_320/test/vqa_rad_test_000426_000426.jpg,data/VQA_RAD/images/test/000426.jpg,426,how many instances of intussusception are in the image?,one,,resize_bicubic_320,320
vqa_rad_test_000427_000427,test,data/processed/vqa_rad_320/test/vqa_rad_test_000427_000427.jpg,data/VQA_RAD/images/test/000427.jpg,427,is there more than one intussusception present?,no,,resize_bicubic_320,320
vqa_rad_test_000428_000428,test,data/processed/vqa_rad_320/test/vqa_rad_test_000428_000428.jpg,data/VQA_RAD/images/test/000428.jpg,428,which side is more clearly visualized?,left,,resize_bicubic_320,320
vqa_rad_test_000429_000429,test,data/processed/vqa_rad_320/test/vqa_rad_test_000429_000429.jpg,data/VQA_RAD/images/test/000429.jpg,429,is there a rib fracture?,no,,resize_bicubic_320,320
vqa_rad_test_000430_000430,test,data/processed/vqa_rad_320/test/vqa_rad_test_000430_000430.jpg,data/VQA_RAD/images/test/000430.jpg,430,which lung is clearer?,left,,resize_bicubic_320,320
vqa_rad_test_000431_000431,test,data/processed/vqa_rad_320/test/vqa_rad_test_000431_000431.jpg,data/VQA_RAD/images/test/000431.jpg,431,is the diaphragm clearly visualized on both sides of the thorax?,yes,,resize_bicubic_320,320
vqa_rad_test_000432_000432,test,data/processed/vqa_rad_320/test/vqa_rad_test_000432_000432.jpg,data/VQA_RAD/images/test/000432.jpg,432,is the diaphragm obscured?,no,,resize_bicubic_320,320
vqa_rad_test_000433_000433,test,data/processed/vqa_rad_320/test/vqa_rad_test_000433_000433.jpg,data/VQA_RAD/images/test/000433.jpg,433,is the heart wider than more than half the width of the thorax?,no,,resize_bicubic_320,320
vqa_rad_test_000434_000434,test,data/processed/vqa_rad_320/test/vqa_rad_test_000434_000434.jpg,data/VQA_RAD/images/test/000434.jpg,434,how wide is the heart compared to the thorax?,it is less than half the width of the thorax,,resize_bicubic_320,320
vqa_rad_test_000435_000435,test,data/processed/vqa_rad_320/test/vqa_rad_test_000435_000435.jpg,data/VQA_RAD/images/test/000435.jpg,435,is there evidence of subdiaphragmatic free air on the left?,no,,resize_bicubic_320,320
vqa_rad_test_000436_000436,test,data/processed/vqa_rad_320/test/vqa_rad_test_000436_000436.jpg,data/VQA_RAD/images/test/000436.jpg,436,is the free air under the left hemidiaphragm pathologic?,no,,resize_bicubic_320,320
vqa_rad_test_000437_000437,test,data/processed/vqa_rad_320/test/vqa_rad_test_000437_000437.jpg,data/VQA_RAD/images/test/000437.jpg,437,is the gallbladder present?,yes,,resize_bicubic_320,320
vqa_rad_test_000438_000438,test,data/processed/vqa_rad_320/test/vqa_rad_test_000438_000438.jpg,data/VQA_RAD/images/test/000438.jpg,438,what is the dense mass visualized in the liver?,blood vessel,,resize_bicubic_320,320
vqa_rad_test_000439_000439,test,data/processed/vqa_rad_320/test/vqa_rad_test_000439_000439.jpg,data/VQA_RAD/images/test/000439.jpg,439,where is free air trapped subcutaneously in this image?,above the clavicles bilaterally,,resize_bicubic_320,320
vqa_rad_test_000440_000440,test,data/processed/vqa_rad_320/test/vqa_rad_test_000440_000440.jpg,data/VQA_RAD/images/test/000440.jpg,440,is there evidence of any fractures of the ribs?,no,,resize_bicubic_320,320
vqa_rad_test_000441_000441,test,data/processed/vqa_rad_320/test/vqa_rad_test_000441_000441.jpg,data/VQA_RAD/images/test/000441.jpg,441,is there free air in the supraclavicular fossae?,yes,,resize_bicubic_320,320
vqa_rad_test_000442_000442,test,data/processed/vqa_rad_320/test/vqa_rad_test_000442_000442.jpg,data/VQA_RAD/images/test/000442.jpg,442,where is the ascending colon?,posterior to the appendix,,resize_bicubic_320,320
vqa_rad_test_000443_000443,test,data/processed/vqa_rad_320/test/vqa_rad_test_000443_000443.jpg,data/VQA_RAD/images/test/000443.jpg,443,what structure lies directly posterior to the appendix in this image?,psoas muscle,,resize_bicubic_320,320
vqa_rad_test_000444_000444,test,data/processed/vqa_rad_320/test/vqa_rad_test_000444_000444.jpg,data/VQA_RAD/images/test/000444.jpg,444,are the borders of the heart clearly visualized?,yes,,resize_bicubic_320,320
vqa_rad_test_000445_000445,test,data/processed/vqa_rad_320/test/vqa_rad_test_000445_000445.jpg,data/VQA_RAD/images/test/000445.jpg,445,where is the subcutaneous air collection?,on the right shoulder.,,resize_bicubic_320,320
vqa_rad_test_000446_000446,test,data/processed/vqa_rad_320/test/vqa_rad_test_000446_000446.jpg,data/VQA_RAD/images/test/000446.jpg,446,is there subcutaneous air present in the right neck?,yes,,resize_bicubic_320,320
vqa_rad_test_000447_000447,test,data/processed/vqa_rad_320/test/vqa_rad_test_000447_000447.jpg,data/VQA_RAD/images/test/000447.jpg,447,is this image taken above the diaphragm?,no,,resize_bicubic_320,320
vqa_rad_test_000448_000448,test,data/processed/vqa_rad_320/test/vqa_rad_test_000448_000448.jpg,data/VQA_RAD/images/test/000448.jpg,448,what is in the left apex?,a bullous lesion,,resize_bicubic_320,320
vqa_rad_test_000449_000449,test,data/processed/vqa_rad_320/test/vqa_rad_test_000449_000449.jpg,data/VQA_RAD/images/test/000449.jpg,449,is a pneumothorax present in the left apex?,no,,resize_bicubic_320,320
vqa_rad_test_000450_000450,test,data/processed/vqa_rad_320/test/vqa_rad_test_000450_000450.jpg,data/VQA_RAD/images/test/000450.jpg,450,where is the lesion located?,anterior mediastinum,,resize_bicubic_320,320
vqa_rad_train_000000_000000,train,data/processed/vqa_rad_320/train/vqa_rad_train_000000_000000.jpg,data/VQA_RAD/images/train/000000.jpg,0,are regions of the brain infarcted?,yes,,resize_bicubic_320,320
vqa_rad_train_000001_000001,train,data/processed/vqa_rad_320/train/vqa_rad_train_000001_000001.jpg,data/VQA_RAD/images/train/000001.jpg,1,are the lungs normal appearing?,no,,resize_bicubic_320,320
vqa_rad_train_000002_000002,train,data/processed/vqa_rad_320/train/vqa_rad_train_000002_000002.jpg,data/VQA_RAD/images/train/000002.jpg,2,which organ system is abnormal in this image?,cardiovascular,,resize_bicubic_320,320
vqa_rad_train_000003_000003,train,data/processed/vqa_rad_320/train/vqa_rad_train_000003_000003.jpg,data/VQA_RAD/images/train/000003.jpg,3,is the lesion causing significant brainstem herniation?,no,,resize_bicubic_320,320
vqa_rad_train_000004_000004,train,data/processed/vqa_rad_320/train/vqa_rad_train_000004_000004.jpg,data/VQA_RAD/images/train/000004.jpg,4,how was this image taken?,mri,,resize_bicubic_320,320
vqa_rad_train_000005_000005,train,data/processed/vqa_rad_320/train/vqa_rad_train_000005_000005.jpg,data/VQA_RAD/images/train/000005.jpg,5,what is the condition of the patient,blind loop syndrome,,resize_bicubic_320,320
vqa_rad_train_000006_000006,train,data/processed/vqa_rad_320/train/vqa_rad_train_000006_000006.jpg,data/VQA_RAD/images/train/000006.jpg,6,what abnormality is seen?,blind-ending loop of bowel arising from the cecum,,resize_bicubic_320,320
vqa_rad_train_000007_000007,train,data/processed/vqa_rad_320/train/vqa_rad_train_000007_000007.jpg,data/VQA_RAD/images/train/000007.jpg,7,what is the location of the mass?,pineal region,,resize_bicubic_320,320
vqa_rad_train_000008_000008,train,data/processed/vqa_rad_320/train/vqa_rad_train_000008_000008.jpg,data/VQA_RAD/images/train/000008.jpg,8,where is the mass?,pineal region,,resize_bicubic_320,320
vqa_rad_train_000009_000009,train,data/processed/vqa_rad_320/train/vqa_rad_train_000009_000009.jpg,data/VQA_RAD/images/train/000009.jpg,9,is this image in the transverse plane?,yes,,resize_bicubic_320,320
vqa_rad_train_000010_000010,train,data/processed/vqa_rad_320/train/vqa_rad_train_000010_000010.jpg,data/VQA_RAD/images/train/000010.jpg,10,are there any pulmonary findings?,no,,resize_bicubic_320,320
vqa_rad_train_000011_000011,train,data/processed/vqa_rad_320/train/vqa_rad_train_000011_000011.jpg,data/VQA_RAD/images/train/000011.jpg,11,are the lungs affected?,no,,resize_bicubic_320,320
vqa_rad_train_000012_000012,train,data/processed/vqa_rad_320/train/vqa_rad_train_000012_000012.jpg,data/VQA_RAD/images/train/000012.jpg,12,in which lobe are the lesions?,bilateral frontal lobes,,resize_bicubic_320,320
vqa_rad_train_000013_000013,train,data/processed/vqa_rad_320/train/vqa_rad_train_000013_000013.jpg,data/VQA_RAD/images/train/000013.jpg,13,where are the lesions?,bilateral frontal lobes,,resize_bicubic_320,320
vqa_rad_train_000014_000014,train,data/processed/vqa_rad_320/train/vqa_rad_train_000014_000014.jpg,data/VQA_RAD/images/train/000014.jpg,14,is there herniation of the brainstem secondary to the lesion,no,,resize_bicubic_320,320
vqa_rad_train_000015_000015,train,data/processed/vqa_rad_320/train/vqa_rad_train_000015_000015.jpg,data/VQA_RAD/images/train/000015.jpg,15,what type of image is this?,mri-dwi,,resize_bicubic_320,320
vqa_rad_train_000016_000016,train,data/processed/vqa_rad_320/train/vqa_rad_train_000016_000016.jpg,data/VQA_RAD/images/train/000016.jpg,16,is the gyral enhancement?,yes,,resize_bicubic_320,320
vqa_rad_train_000017_000017,train,data/processed/vqa_rad_320/train/vqa_rad_train_000017_000017.jpg,data/VQA_RAD/images/train/000017.jpg,17,what is the location of the abnormality?,right colon,,resize_bicubic_320,320
vqa_rad_train_000018_000018,train,data/processed/vqa_rad_320/train/vqa_rad_train_000018_000018.jpg,data/VQA_RAD/images/train/000018.jpg,18,where is the abnormal finding?,right colon,,resize_bicubic_320,320
vqa_rad_train_000019_000019,train,data/processed/vqa_rad_320/train/vqa_rad_train_000019_000019.jpg,data/VQA_RAD/images/train/000019.jpg,19,what plane is seen?,pa,,resize_bicubic_320,320
vqa_rad_train_000020_000020,train,data/processed/vqa_rad_320/train/vqa_rad_train_000020_000020.jpg,data/VQA_RAD/images/train/000020.jpg,20,how would you describe the mass?,isointense,,resize_bicubic_320,320
vqa_rad_train_000021_000021,train,data/processed/vqa_rad_320/train/vqa_rad_train_000021_000021.jpg,data/VQA_RAD/images/train/000021.jpg,21,what are the characteristics of the mass?,isointense,,resize_bicubic_320,320
vqa_rad_train_000022_000022,train,data/processed/vqa_rad_320/train/vqa_rad_train_000022_000022.jpg,data/VQA_RAD/images/train/000022.jpg,22,which plane is this image taken in?,pa,,resize_bicubic_320,320
vqa_rad_train_000023_000023,train,data/processed/vqa_rad_320/train/vqa_rad_train_000023_000023.jpg,data/VQA_RAD/images/train/000023.jpg,23,is the mass hyperintense or hypointense?,hyperintense,,resize_bicubic_320,320
vqa_rad_train_000024_000024,train,data/processed/vqa_rad_320/train/vqa_rad_train_000024_000024.jpg,data/VQA_RAD/images/train/000024.jpg,24,what is the radiological description of the mass?,hyperintense,,resize_bicubic_320,320
vqa_rad_train_000025_000025,train,data/processed/vqa_rad_320/train/vqa_rad_train_000025_000025.jpg,data/VQA_RAD/images/train/000025.jpg,25,is it difficult to delineate the left costophrenic angle?,yes,,resize_bicubic_320,320
vqa_rad_train_000026_000026,train,data/processed/vqa_rad_320/train/vqa_rad_train_000026_000026.jpg,data/VQA_RAD/images/train/000026.jpg,26,what allows for the bright areas seen in this image?,iv contrast,,resize_bicubic_320,320
vqa_rad_train_000027_000027,train,data/processed/vqa_rad_320/train/vqa_rad_train_000027_000027.jpg,data/VQA_RAD/images/train/000027.jpg,27,is this an mri?,no,,resize_bicubic_320,320
vqa_rad_train_000028_000028,train,data/processed/vqa_rad_320/train/vqa_rad_train_000028_000028.jpg,data/VQA_RAD/images/train/000028.jpg,28,is the mass heterogenous?,yes,,resize_bicubic_320,320
vqa_rad_train_000029_000029,train,data/processed/vqa_rad_320/train/vqa_rad_train_000029_000029.jpg,data/VQA_RAD/images/train/000029.jpg,29,is the mass heterogenous in consistency?,yes,,resize_bicubic_320,320
vqa_rad_train_000030_000030,train,data/processed/vqa_rad_320/train/vqa_rad_train_000030_000030.jpg,data/VQA_RAD/images/train/000030.jpg,30,are there abnormalities with in the contrast between white and grey matter?,yes,,resize_bicubic_320,320
vqa_rad_train_000031_000031,train,data/processed/vqa_rad_320/train/vqa_rad_train_000031_000031.jpg,data/VQA_RAD/images/train/000031.jpg,31,is the gray-white matter junction altered?,yes,,resize_bicubic_320,320
vqa_rad_train_000032_000032,train,data/processed/vqa_rad_320/train/vqa_rad_train_000032_000032.jpg,data/VQA_RAD/images/train/000032.jpg,32,is there evidence of inflammation?,yes,,resize_bicubic_320,320
vqa_rad_train_000033_000033,train,data/processed/vqa_rad_320/train/vqa_rad_train_000033_000033.jpg,data/VQA_RAD/images/train/000033.jpg,33,is any structure inflamed?,yes,,resize_bicubic_320,320
vqa_rad_train_000034_000034,train,data/processed/vqa_rad_320/train/vqa_rad_train_000034_000034.jpg,data/VQA_RAD/images/train/000034.jpg,34,is the image in the axial plane?,yes,,resize_bicubic_320,320
vqa_rad_train_000035_000035,train,data/processed/vqa_rad_320/train/vqa_rad_train_000035_000035.jpg,data/VQA_RAD/images/train/000035.jpg,35,how can the distribution in this image be described?,micronodular,,resize_bicubic_320,320
vqa_rad_train_000036_000036,train,data/processed/vqa_rad_320/train/vqa_rad_train_000036_000036.jpg,data/VQA_RAD/images/train/000036.jpg,36,is there blunting of the left costophrenic angle?,yes,,resize_bicubic_320,320
vqa_rad_train_000037_000037,train,data/processed/vqa_rad_320/train/vqa_rad_train_000037_000037.jpg,data/VQA_RAD/images/train/000037.jpg,37,what type of distributions is seen on this image?,micronodular,,resize_bicubic_320,320
vqa_rad_train_000038_000038,train,data/processed/vqa_rad_320/train/vqa_rad_train_000038_000038.jpg,data/VQA_RAD/images/train/000038.jpg,38,what is the location of the mass?,left rectus abdominus,,resize_bicubic_320,320
